overlay,family,threshold,recovery_change,exit_key,max_hold,greed_threshold,signals,closed,open,wins,win_rate,avg_return,median_return,realized_pnl_per_100,unrealized_pnl_per_100,mark_to_market_pnl_per_100,covered_years,worst_year_win_rate,year_win_rate_std,robust_score
core_ge_35,core,35.0,,hold_90_greed_off,90,,320,296,24,123,0.4155405405405405,-0.0009752595712944788,-0.027900944441981157,-28.867683310316572,-522.529564256357,-551.3972475666736,5,0.0975609756097561,0.28966622136105347,0.29406049225097325
core_ge_65,core,65.0,,hold_40_greed_off,40,,83,83,0,40,0.4819277108433735,-0.0052764897076468305,-0.0031821797931582685,-43.79486457346869,0.0,-43.79486457346869,4,0.0,0.3542887112301298,0.29403781161098236
core_ge_65,core,65.0,,hold_40_greed_80,40,80.0,83,83,0,40,0.4819277108433735,-0.0052764897076468305,-0.0031821797931582685,-43.79486457346869,0.0,-43.79486457346869,4,0.0,0.3542887112301298,0.29403781161098236
enhanced_ge_60,enhanced,60.0,,hold_60_greed_off,60,,58,45,13,23,0.5111111111111111,0.04699742156983062,0.0003095017022594071,211.4883970642378,-305.56229641715066,-94.07389935291286,3,0.0,0.25857459943196354,0.29396881407194764
enhanced_ge_60,enhanced,60.0,,hold_60_greed_80,60,80.0,58,45,13,23,0.5111111111111111,0.04680560856270687,0.0003095017022594071,210.6252385321809,-305.56229641715066,-94.93705788496976,3,0.0,0.25857459943196354,0.2939112701698105
enhanced_ge_50,enhanced,50.0,,hold_20_greed_70,20,70.0,139,139,0,61,0.43884892086330934,-0.0019249989288005489,-0.006974716652136004,-26.75748511032763,0.0,-26.75748511032763,5,0.0,0.31591435530406603,0.2935738123286893
core_ge_65,core,65.0,,hold_40_greed_60,40,60.0,83,83,0,41,0.4939759036144578,-0.018642394082070978,0.0,-154.7318708811891,0.0,-154.7318708811891,4,0.0,0.40093768693724013,0.2923202186276284
enhanced_ge_55,enhanced,55.0,,hold_20_greed_60,20,60.0,94,94,0,42,0.44680851063829785,-0.004220465214164934,-0.018489586116881063,-39.67237301315038,0.0,-39.67237301315038,4,0.0,0.30797075241681876,0.29150045556155396
core_ge_35,core,35.0,,hold_120_greed_off,120,,320,296,24,122,0.41216216216216217,-0.010356978653917999,-0.043014705882352955,-306.5665681559728,-522.529564256357,-829.0961324123298,5,0.11382113821138211,0.2857109894197549,0.2914992221524635
enhanced_ge_50,enhanced,50.0,,hold_20_greed_off,20,,139,139,0,60,0.4316546762589928,-0.0036887558284422494,-0.0077989601386481144,-51.273706015347265,0.0,-51.273706015347265,5,0.0,0.2905343167703798,0.2914779660393333
enhanced_ge_50,enhanced,50.0,,hold_20_greed_80,20,80.0,139,139,0,60,0.4316546762589928,-0.0036887558284422494,-0.0077989601386481144,-51.273706015347265,0.0,-51.273706015347265,5,0.0,0.2905343167703798,0.2914779660393333
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_40_greed_off,40,,41,41,0,23,0.5609756097560976,0.010530322630745385,0.012048192771084265,43.174322786056074,0.0,43.174322786056074,4,0.0,0.42165407594770576,0.29091457559145595
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_40_greed_80,40,80.0,41,41,0,23,0.5609756097560976,0.010530322630745385,0.012048192771084265,43.174322786056074,0.0,43.174322786056074,4,0.0,0.42165407594770576,0.29091457559145595
qvix_ge_60,qvix,60.0,,hold_120_greed_80,120,80.0,85,63,22,30,0.47619047619047616,0.06675850481757425,-0.003490401396160525,420.5785803507178,-473.8065446679834,-53.22796431726562,4,0.0,0.3785265022758249,0.2908406693584444
core_ge_50,core,50.0,,hold_120_greed_off,120,,216,201,15,81,0.40298507462686567,-0.013597846454621023,-0.05188679245283012,-273.31671373788254,-341.24645810149553,-614.5631718393781,5,0.16470588235294117,0.2887830471512656,0.2907811278402394
core_ge_40,core,40.0,,hold_60_greed_off,60,,285,266,19,113,0.424812030075188,0.004222769037826681,-0.01932747079458058,112.32565640618972,-421.7910288094067,-309.465372403217,5,0.0,0.28719339684385936,0.29069737400143325
core_ge_35,core,35.0,,hold_60_greed_off,60,,320,297,23,126,0.42424242424242425,0.006523490226078884,-0.019853709508881878,193.74765971454283,-496.6440056732507,-302.8963459587079,5,0.0,0.2996267770851713,0.29010811702222206
enhanced_ge_50,enhanced,50.0,,hold_40_greed_60,40,60.0,139,139,0,61,0.43884892086330934,-0.01943385168752643,-0.020365168539325795,-270.1305384566174,0.0,-270.1305384566174,5,0.0,0.29986258356737666,0.28960529824000664
qvix_ge_40,qvix,40.0,,hold_20_greed_80,20,80.0,134,134,0,57,0.4253731343283582,-0.0028871391947001405,-0.007386838395392059,-38.68766520898188,0.0,-38.68766520898188,5,0.0,0.2810562675974607,0.2893359239979722
qvix_ge_40,qvix,40.0,,hold_20_greed_off,20,,134,134,0,57,0.4253731343283582,-0.0030812207643107397,-0.007386838395392059,-41.28835824176391,0.0,-41.28835824176391,5,0.0,0.2810562675974607,0.28927769952708904
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_40_greed_70,40,70.0,41,41,0,23,0.5609756097560976,0.0023016838215530384,0.012048192771084265,9.436903668367458,0.0,9.436903668367458,4,0.0,0.42165407594770576,0.28844598394869825
qvix_ge_40,qvix,40.0,,hold_20_greed_60,20,60.0,134,134,0,57,0.4253731343283582,-0.007056132188413873,-0.013122882759652454,-94.5521713247459,0.0,-94.5521713247459,5,0.0,0.28120479391032865,0.2880733439948287
core_ge_45,core,45.0,,hold_120_greed_off,120,,250,233,17,93,0.39914163090128757,-0.014594000195688489,-0.05134281200631907,-340.0402045595418,-382.5620794454937,-722.6022840050355,5,0.14583333333333334,0.2786069131793585,0.2874873956709219
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_60_greed_60,60,60.0,41,36,5,20,0.5555555555555556,0.020776781129458653,0.006056908992742582,74.79641206605116,-114.92056006645761,-40.12414800040645,3,0.0,0.408650703859211,0.28731875580787847
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_90_greed_60,90,60.0,41,36,5,20,0.5555555555555556,0.020776781129458653,0.006056908992742582,74.79641206605116,-114.92056006645761,-40.12414800040645,3,0.0,0.408650703859211,0.28731875580787847
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_120_greed_60,120,60.0,41,36,5,20,0.5555555555555556,0.020776781129458653,0.006056908992742582,74.79641206605116,-114.92056006645761,-40.12414800040645,3,0.0,0.408650703859211,0.28731875580787847
baseline,baseline,0.0,,hold_60_greed_off,60,,373,348,25,145,0.4166666666666667,0.009384990035742731,-0.019377587991718515,326.59765324384705,-535.8081934407904,-209.21054019694338,5,0.0,0.30691964812073097,0.2865952584943977
core_ge_50,core,50.0,,hold_60_greed_off,60,,216,201,15,84,0.417910447761194,0.0025766082944177044,-0.01940993788819889,51.78982671779586,-341.24645810149553,-289.4566313836997,5,0.0,0.32581092976158205,0.2836633319879957
baseline,baseline,0.0,,hold_90_greed_off,90,,373,347,26,139,0.40057636887608067,-0.004115675155100454,-0.037878787878787845,-142.81392788198576,-561.6937520238968,-704.5076799058825,5,0.0851063829787234,0.30011326226130686,0.283555059208478
baseline,baseline,0.0,,hold_120_greed_off,120,,373,347,26,138,0.3976945244956772,-0.012606002697191785,-0.05188679245283012,-437.42829359255495,-561.6937520238968,-999.1220456164517,5,0.09929078014184398,0.28820387099907296,0.28193822977293964
qvix_ge_50,qvix,50.0,,hold_40_greed_60,40,60.0,110,110,0,46,0.41818181818181815,-0.02575758624777489,-0.03367941998101409,-283.3334487255238,0.0,-283.3334487255238,5,0.0,0.2430376007621614,0.2819206251556037
qvix_ge_40,qvix,40.0,,hold_20_greed_70,20,70.0,134,134,0,55,0.41044776119402987,-0.004106697907495574,-0.01229383539841794,-55.029751960440684,0.0,-55.029751960440684,5,0.0,0.27749470578209207,0.28179229476219886
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_120_greed_80,120,80.0,41,36,5,19,0.5277777777777778,0.04579440535264348,0.020311183943510724,164.85985926951653,-114.92056006645761,49.93929920305892,3,0.0,0.4098555734139943,0.2808387646215623
enhanced_ge_55,enhanced,55.0,,hold_40_greed_60,40,60.0,94,94,0,41,0.43617021276595747,-0.024446191330157425,-0.02310924369747891,-229.7941985034798,0.0,-229.7941985034798,4,0.0,0.305206429519949,0.28033473462233555
recovery_peak_70_change_le_m2p5,recovery,70.0,-2.5,hold_40_greed_off,40,,30,30,0,17,0.5666666666666667,0.0036385315416693096,0.011223403144640876,10.91559462500793,0.0,10.91559462500793,4,0.0,0.4281878972440258,0.280169861016312
recovery_peak_70_change_le_m2p5,recovery,70.0,-2.5,hold_40_greed_80,40,80.0,30,30,0,17,0.5666666666666667,0.0036385315416693096,0.011223403144640876,10.91559462500793,0.0,10.91559462500793,4,0.0,0.4281878972440258,0.280169861016312
core_ge_45,core,45.0,,hold_60_greed_off,60,,250,233,17,96,0.41201716738197425,0.0010228095663267708,-0.021402214022140154,23.831462895413758,-382.5620794454937,-358.7306165500799,5,0.0,0.3285196359954271,0.280033855681251
enhanced_ge_60,enhanced,60.0,,hold_40_greed_off,40,,58,58,0,30,0.5172413793103449,-0.01619173964179211,0.008900269009283757,-93.91208992239423,0.0,-93.91208992239423,4,0.0,0.3994925445822176,0.2798037641960574
enhanced_ge_60,enhanced,60.0,,hold_40_greed_80,40,80.0,58,58,0,30,0.5172413793103449,-0.01619173964179211,0.008900269009283757,-93.91208992239423,0.0,-93.91208992239423,4,0.0,0.3994925445822176,0.2798037641960574
recovery_peak_70_change_le_m2p5,recovery,70.0,-2.5,hold_40_greed_70,40,70.0,30,30,0,17,0.5666666666666667,-0.005001169178149712,0.011223403144640876,-15.003507534449135,0.0,-15.003507534449135,4,0.0,0.4281878972440258,0.2775779508003664
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_20_greed_60,20,60.0,41,41,0,22,0.5365853658536586,0.005441833406126903,0.0014409221902016434,22.311516965120305,0.0,22.311516965120305,4,0.0,0.41779924966154675,0.2775012929757436
enhanced_ge_55,enhanced,55.0,,hold_20_greed_70,20,70.0,94,94,0,39,0.4148936170212766,-0.0014769682613856381,-0.018489586116881063,-13.883501657024999,0.0,-13.883501657024999,4,0.0,0.3002948142549948,0.276980132891823
enhanced_ge_55,enhanced,55.0,,hold_20_greed_off,20,,94,94,0,39,0.4148936170212766,-0.001720192810889959,-0.017083710457184487,-16.169812422365617,0.0,-16.169812422365617,4,0.0,0.3002948142549948,0.2769071655269717
enhanced_ge_55,enhanced,55.0,,hold_20_greed_80,20,80.0,94,94,0,39,0.4148936170212766,-0.001720192810889959,-0.017083710457184487,-16.169812422365617,0.0,-16.169812422365617,4,0.0,0.3002948142549948,0.2769071655269717
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_60_greed_off,60,,38,33,5,17,0.5151515151515151,0.04006309096526247,0.01807228915662651,132.20820018536614,-114.92056006645761,17.287640118908527,3,0.0,0.32998316455372223,0.27619603170103857
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_60_greed_80,60,80.0,38,33,5,17,0.5151515151515151,0.03972136102689667,0.01807228915662651,131.08049138875901,-114.92056006645761,16.159931322301404,3,0.0,0.32998316455372223,0.27609351271952876
core_ge_70,core,70.0,,hold_20_greed_60,20,60.0,33,33,0,18,0.5454545454545454,0.010792327433756655,0.002902757619738683,35.61468053139696,0.0,35.61468053139696,4,0.0,0.4173328008516305,0.2755783468892693
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_60_greed_off,60,,41,36,5,18,0.5,0.0356567180952553,0.0003181130648515773,128.36418514291907,-114.92056006645761,13.443625076461458,3,0.0,0.27003086243366087,0.2750945464338837
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_60_greed_80,60,80.0,41,36,5,18,0.5,0.03534346565175331,0.0003181130648515773,127.23647634631192,-114.92056006645761,12.315916279854306,3,0.0,0.27003086243366087,0.2750005707008331
core_ge_70,core,70.0,,hold_40_greed_70,40,70.0,33,33,0,18,0.5454545454545454,0.00547988197755961,0.04096989966555187,18.083610525946714,0.0,18.083610525946714,4,0.0,0.4173328008516305,0.2739846132524102
qvix_ge_50,qvix,50.0,,hold_20_greed_60,20,60.0,110,110,0,43,0.39090909090909093,-0.012934957487199332,-0.031728719774046954,-142.28453235919264,0.0,-142.28453235919264,5,0.0,0.22777919141201733,0.2733517228954243
enhanced_ge_60,enhanced,60.0,,hold_40_greed_70,40,70.0,58,58,0,29,0.5,-0.022497516496998948,0.001562382267293605,-130.4855956825939,0.0,-130.4855956825939,4,0.0,0.39504159991320187,0.2696474170578442
qvix_ge_60,qvix,60.0,,hold_60_greed_off,60,,85,63,22,28,0.4444444444444444,0.04663226345922158,-0.004357298474945592,293.7832597930959,-473.8065446679834,-180.0232848748875,4,0.0,0.3717031951787911,0.2694756456456854
qvix_ge_60,qvix,60.0,,hold_60_greed_80,60,80.0,85,63,22,28,0.4444444444444444,0.046495254168418904,-0.004357298474945592,292.92010126103906,-473.8065446679834,-180.88644340694435,4,0.0,0.3717031951787911,0.2694345428584446
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_40_greed_off,40,,38,38,0,20,0.5263157894736842,0.004520327941167541,0.009494839405146838,17.177246176436654,0.0,17.177246176436654,4,0.0,0.42165407594770576,0.2687816670433759
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_40_greed_80,40,80.0,38,38,0,20,0.5263157894736842,0.004520327941167541,0.009494839405146838,17.177246176436654,0.0,17.177246176436654,4,0.0,0.42165407594770576,0.2687816670433759
core_ge_65,core,65.0,,hold_90_greed_off,90,,83,71,12,30,0.4225352112676056,-0.002640797312562232,-0.010548523206751037,-18.749660919191847,-278.81184758411655,-297.5615085033084,3,0.14814814814814814,0.34817203149539167,0.2684364187352176
qvix_ge_60,qvix,60.0,,hold_40_greed_off,40,,85,85,0,36,0.4235294117647059,-0.027483255920252157,-0.024531024531024404,-233.60767532214334,0.0,-233.60767532214334,4,0.0,0.27457966226526176,0.2665533561250564
qvix_ge_60,qvix,60.0,,hold_40_greed_80,40,80.0,85,85,0,36,0.4235294117647059,-0.027483255920252157,-0.024531024531024404,-233.60767532214334,0.0,-233.60767532214334,4,0.0,0.27457966226526176,0.2665533561250564
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_40_greed_70,40,70.0,38,38,0,20,0.5263157894736842,-0.0034180008651638148,0.009494839405146838,-12.988403287622496,0.0,-12.988403287622496,4,0.0,0.42165407594770576,0.2664001684014765
qvix_ge_60,qvix,60.0,,hold_40_greed_70,40,70.0,85,85,0,36,0.4235294117647059,-0.02923095654559515,-0.024531024531024404,-248.46313063755878,0.0,-248.46313063755878,4,0.0,0.27457966226526176,0.26602904593745347
core_ge_70,core,70.0,,hold_20_greed_70,20,70.0,33,33,0,17,0.5151515151515151,0.022925209489335636,0.00146520146520146,75.6531913148076,0.0,75.6531913148076,4,0.0,0.4242640687119285,0.26351219492560396
recovery_peak_70_change_le_m2p5,recovery,70.0,-2.5,hold_20_greed_60,20,60.0,30,30,0,16,0.5333333333333333,0.0015605635954265525,0.0011500143597056312,4.681690786279658,0.0,4.681690786279658,4,0.0,0.4218741984705631,0.26338489986764957
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_60_greed_60,60,60.0,38,33,5,17,0.5151515151515151,0.016991881752491146,0.0008591065292096189,56.073209783220776,-114.92056006645761,-58.847350283236835,3,0.0,0.408650703859211,0.262981265792768
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_90_greed_60,90,60.0,38,33,5,17,0.5151515151515151,0.016991881752491146,0.0008591065292096189,56.073209783220776,-114.92056006645761,-58.847350283236835,3,0.0,0.408650703859211,0.262981265792768
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_120_greed_60,120,60.0,38,33,5,17,0.5151515151515151,0.016991881752491146,0.0008591065292096189,56.073209783220776,-114.92056006645761,-58.847350283236835,3,0.0,0.408650703859211,0.262981265792768
qvix_ge_50,qvix,50.0,,hold_20_greed_80,20,80.0,110,110,0,40,0.36363636363636365,-0.009832953897390435,-0.02157014122325024,-108.16249287129477,0.0,-108.16249287129477,5,0.0,0.21488078221863727,0.26167783307147374
qvix_ge_50,qvix,50.0,,hold_20_greed_off,20,,110,110,0,40,0.36363636363636365,-0.009892818773812227,-0.02157014122325024,-108.8210065119345,0.0,-108.8210065119345,5,0.0,0.21488078221863727,0.2616598736085472
qvix_ge_50,qvix,50.0,,hold_20_greed_70,20,70.0,110,110,0,40,0.36363636363636365,-0.009922732741484508,-0.02157014122325024,-109.15006015632957,0.0,-109.15006015632957,5,0.0,0.21488078221863727,0.26165089941824554
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_120_greed_80,120,80.0,38,33,5,16,0.48484848484848486,0.046179483017683626,-0.00502407368641411,152.39229395835596,-114.92056006645761,37.47173389189835,3,0.0,0.4098555734139943,0.25648964145642794
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_20_greed_60,20,60.0,38,38,0,19,0.5,0.0009442933374447179,-0.002114051386557958,3.588314682289928,0.0,3.588314682289928,4,0.0,0.41779924966154675,0.2548593480283096
core_ge_70,core,70.0,,hold_40_greed_60,40,60.0,33,33,0,17,0.5151515151515151,-0.019743125541570816,0.00953206239168125,-65.1523142871837,0.0,-65.1523142871837,4,0.0,0.4242640687119285,0.250711694416332
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_40_greed_60,40,60.0,41,41,0,20,0.4878048780487805,-0.009811131474734006,-0.0014858841010401136,-40.22563904640942,0.0,-40.22563904640942,4,0.0,0.4120054862620875,0.24899866068100301
core_ge_70,core,70.0,,hold_20_greed_off,20,,33,33,0,16,0.48484848484848486,0.01141443237777329,-0.004277159965782817,37.66762684665186,0.0,37.66762684665186,4,0.0,0.40011572400068535,0.2468393142175196
core_ge_70,core,70.0,,hold_20_greed_80,20,80.0,33,33,0,16,0.48484848484848486,0.01141443237777329,-0.004277159965782817,37.66762684665186,0.0,37.66762684665186,4,0.0,0.40011572400068535,0.2468393142175196
qvix_ge_60,qvix,60.0,,hold_60_greed_60,60,60.0,85,63,22,26,0.4126984126984127,0.009282232590369536,-0.03199129488574526,58.478065319328074,-473.8065446679834,-415.3284793486553,4,0.0,0.36702981398483353,0.24277149100753054
qvix_ge_60,qvix,60.0,,hold_90_greed_60,90,60.0,85,63,22,26,0.4126984126984127,0.009282232590369536,-0.03199129488574526,58.478065319328074,-473.8065446679834,-415.3284793486553,4,0.0,0.36702981398483353,0.24277149100753054
qvix_ge_60,qvix,60.0,,hold_120_greed_60,120,60.0,85,63,22,26,0.4126984126984127,0.009282232590369536,-0.03199129488574526,58.478065319328074,-473.8065446679834,-415.3284793486553,4,0.0,0.36702981398483353,0.24277149100753054
recovery_peak_70_change_le_m2p5,recovery,70.0,-2.5,hold_40_greed_60,40,60.0,30,30,0,15,0.5,-0.015098096715289496,-0.0003133887859152473,-45.29429014586849,0.0,-45.29429014586849,4,0.0,0.41671283216087146,0.24213354441254345
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_20_greed_off,20,,41,41,0,19,0.4634146341463415,0.0028628083499764637,-0.006003430531732357,11.7375142349035,0.0,11.7375142349035,4,0.0,0.41009361754107926,0.24075867017487732
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_20_greed_70,20,70.0,41,41,0,19,0.4634146341463415,0.0028628083499764637,-0.006003430531732357,11.7375142349035,0.0,11.7375142349035,4,0.0,0.41009361754107926,0.24075867017487732
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_20_greed_80,20,80.0,41,41,0,19,0.4634146341463415,0.0028628083499764637,-0.006003430531732357,11.7375142349035,0.0,11.7375142349035,4,0.0,0.41009361754107926,0.24075867017487732
enhanced_ge_60,enhanced,60.0,,hold_20_greed_60,20,60.0,58,58,0,24,0.41379310344827586,-0.004752327357462289,-0.022279963336873876,-27.563498673281273,0.0,-27.563498673281273,4,0.0,0.30418628646768414,0.2391359505994845
enhanced_ge_60,enhanced,60.0,,hold_40_greed_60,40,60.0,58,58,0,24,0.41379310344827586,-0.03388015169126359,-0.024341217968668893,-196.50487980932883,0.0,-196.50487980932883,4,0.0,0.30418628646768414,0.2303976032993441
